league_name,club_name,year,total_fee_in,mean_fee_in,mean_age_in,total_fee_in_GK,mean_fee_in_GK,mean_age_in_GK,count_GK_in,total_fee_in_DEF,mean_fee_in_DEF,mean_age_in_DEF,count_DEF_in,total_fee_in_MID,mean_fee_in_MID,mean_age_in_MID,count_MID_in,total_fee_in_STK,mean_fee_in_STK,mean_age_in_STK,count_STK_in,total_fee_out,mean_fee_out,mean_age_out,total_fee_out_GK,mean_fee_out_GK,mean_age_out_GK,count_GK_out,total_fee_out_DEF,mean_fee_out_DEF,mean_age_out_DEF,count_DEF_out,total_fee_out_MID,mean_fee_out_MID,mean_age_out_MID,count_MID_out,total_fee_out_STK,mean_fee_out_STK,mean_age_out_STK,count_STK_out,PF,Rk,W,D,L,GF,GA,GD,Pts/MP,PF_next_5_years
1 Bundesliga,Bayer 04 Leverkusen,2013,24.975,2.497,22.5,0.0,0.0,0.0,0,3.4,1.7,27.5,2,6.5,2.167,21.0,3,15.075,3.015,21.4,5,35.57,3.557,22.8,0.0,0.0,0.0,0,11.0,5.5,24.5,2,1.35,0.45,22.667,3,23.22,4.644,22.2,5,0,4,19,4,11,60,41,19,1.79,0
1 Bundesliga,Bayern Munich,2013,62.0,31.0,21.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0,62.0,31.0,21.5,2,0.0,0.0,0.0,0,40.0,8.0,24.0,0.0,0.0,0.0,0,0.5,0.5,23.0,1,21.0,10.5,22.5,2,18.5,9.25,26.0,2,0,1,29,3,2,94,23,71,2.65,0
1 Bundesliga,Borussia Dortmund,2013,52.6,13.15,23.5,0.0,0.0,0.0,0,9.9,9.9,25.0,1,29.7,14.85,22.5,2,13.0,13.0,24.0,1,47.375,5.264,21.667,0.0,0.0,0.0,0,4.9,1.633,22.667,3,40.975,8.195,21.0,5,1.5,1.5,22.0,1,0,2,22,5,7,80,38,42,2.09,0
1 Bundesliga,Borussia Mönchengladbach,2013,7.9,1.975,23.25,0.0,0.0,0.0,0,0.2,0.2,18.0,1,0.2,0.2,22.0,1,7.5,3.75,26.5,2,3.25,0.812,24.0,0.0,0.0,0.0,0,0.05,0.05,21.0,1,0.0,0.0,0.0,0,3.2,1.067,25.0,3,0,6,16,7,11,59,43,16,1.62,0
1 Bundesliga,FC Schalke 04,2013,26.05,3.721,23.714,0.0,0.0,0.0,0,1.5,0.75,25.0,2,13.75,4.583,23.333,3,10.8,5.4,23.0,2,8.1,1.157,25.143,0.2,0.2,23.0,1,1.5,1.5,23.0,1,3.7,1.233,29.0,3,2.7,1.35,21.5,2,0,3,19,7,8,63,43,20,1.88,1
1 Bundesliga,VfL Wolfsburg,2013,50.6,8.433,23.667,0.4,0.4,26.0,1,6.0,6.0,25.0,1,39.7,13.233,22.0,3,4.5,4.5,25.0,1,16.05,1.146,24.071,0.0,0.0,0.0,0,3.05,1.017,25.0,3,10.05,1.436,24.571,7,2.85,0.95,23.0,3,0,5,18,6,10,63,50,13,1.76,0
1 Bundesliga,1.FSV Mainz 05,2013,14.2,1.775,22.875,0.0,0.0,0.0,0,1.15,1.15,26.0,1,9.3,2.325,21.25,4,3.75,1.25,24.0,3,11.55,2.31,24.2,0.0,0.0,0.0,0,0.3,0.3,26.0,1,0.7,0.7,23.0,1,10.55,3.517,24.0,3,1,7,16,5,13,52,54,-2,1.56,1
1 Bundesliga,Eintracht Frankfurt,2013,7.475,1.068,24.714,0.0,0.0,0.0,0,0.4,0.4,27.0,1,3.075,0.769,25.5,4,4.0,2.0,22.0,2,0.5,0.5,31.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.5,0.5,31.0,1,1,13,9,9,16,40,57,-17,1.06,1
1 Bundesliga,FC Augsburg,2013,4.55,0.65,22.143,0.0,0.0,0.0,0,2.0,2.0,24.0,1,0.45,0.225,19.5,2,2.1,0.525,23.0,4,0.6,0.3,27.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.6,0.3,27.5,2,1,8,15,7,12,47,47,0,1.53,2
1 Bundesliga,Hannover 96,2013,10.5,1.75,23.667,0.0,0.0,0.0,0,4.9,1.633,25.0,3,5.3,2.65,21.0,2,0.3,0.3,25.0,1,4.7,1.567,26.333,0.0,0.0,0.0,0,1.0,1.0,29.0,1,0.0,0.0,0.0,0,3.7,1.85,25.0,2,1,10,12,6,16,46,59,-13,1.24,2
1 Bundesliga,Hertha BSC,2013,1.3,0.65,24.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.3,0.65,24.0,2,0.0,0.0,0.0,0,0.35,0.35,21.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.35,0.35,21.0,1,1,11,11,8,15,40,48,-8,1.21,1
1 Bundesliga,SC Freiburg,2013,6.93,0.866,22.5,0.0,0.0,0.0,0,0.03,0.03,20.0,1,4.8,1.2,23.75,4,2.1,0.7,21.667,3,12.2,2.44,26.0,0.0,0.0,0.0,0,0.2,0.2,26.0,1,5.0,2.5,27.0,2,7.0,3.5,25.0,2,1,14,9,9,16,43,61,-18,1.06,1
1 Bundesliga,SV Werder Bremen,2013,10.25,2.05,25.8,0.0,0.0,0.0,0,2.75,1.375,23.5,2,4.5,2.25,29.0,2,3.0,3.0,24.0,1,13.6,1.7,22.625,0.0,0.0,0.0,0,10.05,5.025,22.5,2,0.15,0.075,20.5,2,3.4,0.85,23.75,4,1,12,10,9,15,42,66,-24,1.15,1
1 Bundesliga,TSG 1899 Hoffenheim,2013,9.9,1.98,23.2,0.0,0.0,0.0,0,1.0,1.0,18.0,1,1.5,1.5,18.0,1,7.4,2.467,26.667,3,4.0,0.667,24.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.5,1.25,25.0,2,1.5,0.375,24.25,4,1,9,11,11,12,72,70,2,1.29,1
1 Bundesliga,1.FC Nuremberg,2013,7.32,1.464,22.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,3.5,1.75,25.0,2,3.82,1.273,20.0,3,6.75,2.25,28.0,0.0,0.0,0.0,0,6.0,6.0,25.0,1,0.5,0.5,36.0,1,0.25,0.25,23.0,1,2,17,5,11,18,37,70,-33,0.76,2
1 Bundesliga,Eintracht Braunschweig,2013,1.8,0.36,23.2,0.0,0.0,0.0,0,0.5,0.5,21.0,1,0.65,0.325,22.5,2,0.65,0.325,25.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2,18,6,7,21,29,60,-31,0.74,2
1 Bundesliga,Hamburger SV,2013,2.35,0.783,21.333,0.0,0.0,0.0,0,1.4,1.4,22.0,1,0.0,0.0,0.0,0,0.95,0.475,21.0,2,13.75,2.75,22.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.95,0.317,22.0,3,12.8,6.4,22.5,2,2,16,7,6,21,51,75,-24,0.79,2
1 Bundesliga,VfB Stuttgart,2013,7.2,1.44,23.2,0.0,0.0,0.0,0,2.2,1.1,25.5,2,1.5,0.75,19.0,2,3.5,3.5,27.0,1,7.2,0.9,23.75,0.2,0.2,23.0,1,4.15,2.075,23.0,2,0.85,0.283,23.667,3,2.0,1.0,25.0,2,2,15,8,8,18,49,62,-13,0.94,2
1 Bundesliga,Bayer 04 Leverkusen,2014,37.805,5.401,20.0,0.0,0.0,0.0,0,15.5,3.875,19.75,4,15.505,7.752,20.0,2,6.8,6.8,21.0,1,18.35,3.058,23.5,0.0,0.0,0.0,0,0.25,0.25,25.0,1,13.1,4.367,21.333,3,5.0,2.5,26.0,2,0,4,17,10,7,62,37,25,1.79,0
1 Bundesliga,Bayern Munich,2014,53.4,8.9,24.667,3.4,1.7,25.0,2,38.0,19.0,24.0,2,9.0,9.0,32.0,1,3.0,3.0,18.0,1,48.7,9.74,23.0,0.0,0.0,0.0,0,1.0,1.0,24.0,1,25.7,8.567,21.0,3,22.0,22.0,28.0,1,0,1,25,4,5,80,18,62,2.32,0
1 Bundesliga,Borussia Mönchengladbach,2014,12.75,4.25,23.0,9.0,9.0,25.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,3.75,1.875,22.0,2,17.9,4.475,22.0,12.0,12.0,22.0,1,0.0,0.0,0.0,0,0.1,0.1,21.0,1,5.8,2.9,22.5,2,0,3,19,9,6,53,26,27,1.94,0
1 Bundesliga,FC Augsburg,2014,12.45,1.779,23.0,0.0,0.0,0.0,0,2.55,1.275,19.5,2,0.0,0.0,0.0,0,9.9,1.98,24.4,5,6.9,1.725,22.25,0.0,0.0,0.0,0,4.55,2.275,23.0,2,0.1,0.1,20.0,1,2.25,2.25,23.0,1,0,5,15,4,15,43,43,0,1.44,2
1 Bundesliga,FC Schalke 04,2014,4.4,2.2,26.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.9,1.9,27.0,1,2.5,2.5,26.0,1,8.6,1.72,23.0,0.2,0.2,23.0,1,1.0,1.0,22.0,1,0.0,0.0,0.0,0,7.4,2.467,23.333,3,0,6,13,9,12,42,40,2,1.41,1
1 Bundesliga,VfL Wolfsburg,2014,45.05,7.508,23.333,1.5,1.5,22.0,1,2.5,2.5,24.0,1,9.05,3.017,23.333,3,32.0,32.0,24.0,1,6.25,0.694,24.667,0.15,0.15,22.0,1,0.0,0.0,0.0,0,3.5,0.875,23.5,4,2.6,0.65,26.5,4,0,2,20,9,5,72,38,34,2.03,1
1 Bundesliga,1. FC Köln,2014,8.4,1.2,24.286,0.0,0.0,0.0,0,2.6,0.867,23.667,3,0.0,0.0,0.0,0,5.8,1.45,24.75,4,0.1,0.1,21.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.1,0.1,21.0,1,1,12,9,13,12,34,40,-6,1.18,1
1 Bundesliga,1.FSV Mainz 05,2014,9.12,0.912,23.3,2.25,2.25,20.0,1,1.75,0.875,25.0,2,0.6,0.3,22.0,2,4.52,0.904,23.8,5,6.6,2.2,25.333,0.0,0.0,0.0,0,0.0,0.0,0.0,0,5.0,2.5,27.5,2,1.6,1.6,21.0,1,1,11,9,13,12,45,47,-2,1.18,1
1 Bundesliga,Borussia Dortmund,2014,65.2,10.867,24.333,0.0,0.0,0.0,0,10.0,10.0,20.0,1,27.0,9.0,24.667,3,28.2,14.1,26.0,2,4.8,1.2,22.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.2,0.2,22.0,1,4.6,1.533,22.667,3,1,7,13,7,14,47,42,5,1.35,0
1 Bundesliga,Eintracht Frankfurt,2014,6.5,1.625,22.25,0.0,0.0,0.0,0,1.0,1.0,24.0,1,2.3,1.15,21.5,2,3.2,3.2,22.0,1,5.925,0.658,23.889,0.15,0.15,21.0,1,3.35,1.117,21.333,3,2.325,0.581,27.0,4,0.1,0.1,22.0,1,1,9,11,10,13,56,62,-6,1.26,1
1 Bundesliga,Hannover 96,2014,10.8,3.6,23.667,0.0,0.0,0.0,0,1.5,1.5,23.0,1,4.3,4.3,24.0,1,5.0,5.0,24.0,1,3.5,0.7,24.6,0.0,0.0,0.0,0,2.0,0.5,23.0,4,1.5,1.5,31.0,1,0.0,0.0,0.0,0,1,13,9,10,15,40,56,-16,1.09,2
1 Bundesliga,SV Werder Bremen,2014,6.55,1.092,20.667,0.35,0.117,19.667,3,6.0,3.0,23.5,2,0.2,0.2,18.0,1,0.0,0.0,0.0,0,3.35,0.419,24.625,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.15,0.538,24.0,4,1.2,0.3,25.25,4,1,10,11,10,13,50,65,-15,1.26,2
1 Bundesliga,TSG 1899 Hoffenheim,2014,19.2,2.743,23.571,5.5,5.5,24.0,1,1.4,0.7,23.0,2,2.4,1.2,23.5,2,9.9,4.95,24.0,2,14.42,1.602,23.889,1.5,1.5,22.0,1,4.5,4.5,22.0,1,0.8,0.2,25.0,4,7.62,2.54,23.667,3,1,8,12,8,14,49,55,-6,1.29,0
1 Bundesliga,VfB Stuttgart,2014,10.8,2.16,24.2,0.0,0.0,0.0,0,1.45,1.45,25.0,1,6.85,2.283,24.333,3,2.5,2.5,23.0,1,0.75,0.375,20.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.75,0.375,20.5,2,0.0,0.0,0.0,0,1,14,9,9,16,42,60,-18,1.06,2
1 Bundesliga,Hamburger SV,2014,35.8,2.983,25.0,0.0,0.0,0.0,0,8.7,2.175,23.25,4,16.6,2.767,25.0,6,10.5,5.25,28.5,2,23.9,3.414,24.571,0.0,0.0,0.0,0,0.8,0.8,26.0,1,23.1,3.85,24.333,6,0.0,0.0,0.0,0,2,16,9,8,17,25,50,-25,1.03,2
1 Bundesliga,Hertha BSC,2014,14.5,1.611,25.0,0.0,0.0,0.0,0,0.5,0.5,22.0,1,4.2,1.05,24.5,4,9.8,2.45,26.25,4,19.45,3.89,24.0,0.0,0.0,0.0,0,0.25,0.25,23.0,1,0.5,0.5,19.0,1,18.7,6.233,26.0,3,2,15,9,8,17,36,52,-16,1.03,1
1 Bundesliga,SC Freiburg,2014,14.35,1.594,24.444,1.8,1.8,23.0,1,3.85,0.962,25.5,4,2.5,1.25,23.0,2,6.2,3.1,24.5,2,18.6,4.65,24.0,5.5,5.5,24.0,1,11.5,5.75,22.5,2,1.6,1.6,27.0,1,0.0,0.0,0.0,0,2,17,7,13,14,36,47,-11,1.0,1
1 Bundesliga,SC Paderborn 07,2014,1.95,0.279,24.714,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.15,0.15,24.0,1,1.8,0.3,24.833,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2,18,7,10,17,31,65,-34,0.91,2
